Date,Name,ASCII Name,Governor ID,Alliance,Power,Total Kills,Kill Points,T1 Kills,T2 Kills,T3 Kills,T4 Kills,T5 Kills,RSS Assistance,Alliance Helps,Dead Troops,,,
2021-11-23,Hispaniaᶤᶺ,HispaniaIᶺ,83556524,RX38,36453272,"1,376,922","11,674,138","139,500","229,215","220,282","545,182","242,743","204,939,599","20,449","118,429",11674138,0,FALSE
2021-11-23,Kuzäッ,Kuzaッ,96708632,RK38,36438179,"6,229,231","50,655,471","650,577","920,704","714,512","3,304,286","639,152","81,268,469","22,664","490,350",50655471.4,-0.399999998509884,FALSE
2021-11-23,ᴹᴰKentttyyy,MDKentttyyy,9589695,Ri38,36365222,"7,036,988","70,448,070","655,471","162,547","260,328","5,022,227","936,415","263,519,290","14,363","4,548,767",70448070.2,-0.200000002980232,FALSE
2021-11-23,Prëtty,Pretty,66903398,Rw38,36353435,"23,536,726","71,587,133","15,428,375","1,605,739","1,147,710","4,639,890","715,012","1,420,456,352","37,056","2,130,789",71587133,0,FALSE
2021-11-23,Mini HYDRA,Mini HYDRA,34330811,RB38,36307277,"3,292,905","33,857,352","60,790","285,305","168,056","2,297,272","481,482","7,699,300,412","12,430","1,692,961",33857352,0,FALSE
2021-11-23,Cimeng OG,Cimeng OG,81263107,RK38,36300082,"14,930,399","88,499,288","6,879,092","471,153","225,436","6,181,494","1,173,224","1,781,686,164","49,004","1,857,041",88499288.4,-0.400000005960465,FALSE
2021-11-23,Khaled Ben Wali,Khaled Ben Wali,46217069,Ri38,36247801,"3,459,152","35,878,528","220,262","58,956","76,466","2,665,866","437,602","1,324,185,106","9,950","4,541,571",35878528.4,-0.399999998509884,FALSE
2021-11-23,Zapp Hunter,Zapp Hunter,63478483,Rt38,36233217,"3,191,120","33,257,530","299,632","316,673","67,182","1,785,713","721,920","157,655,975","18,742","1,009,136",33257530.4,-0.399999998509884,FALSE
2021-11-23,G A N J A A A,G A N J A A A,79819283,Rw38,36199949,"15,220,177","57,739,642","7,934,842","1,036,690","1,769,841","4,257,615","221,189","2,309,932,114","46,629","965,367",57739642.4,-0.399999998509884,FALSE
2021-11-23,ˢᵗᵐ R4J44,sᵗm R4J44,67130734,Rt38,36198360,"3,569,864","31,816,919","360,906","200,703","213,123","2,541,180","253,952","1,797,252,088","10,001","953,581",31816919.2,-0.199999999254942,FALSE
2021-11-23,WO SpiderSam,WO SpiderSam,56558968,Rt38,36183925,"20,681,773","188,676,464","1,541,353","1,747,172","1,571,015","13,785,487","2,036,746","1,999,395,575","27,824","1,432,636",188676464.6,-0.599999994039536,FALSE
2021-11-23,Loard2002 OG,Loard2002 OG,71064808,RK38,36099020,"20,868,555","153,458,853","3,171,865","3,150,981","2,283,112","10,786,187","1,476,410","842,199,641","23,784","2,192,601",153458853,0,FALSE
2021-11-23,Simontx OG,Simontx OG,69847791,Ri38,36091829,"11,705,562","84,904,612","1,382,114","1,069,860","3,141,605","5,231,761","880,222","1,180,171,271","29,655","2,363,081",84904612.8,-0.799999997019768,FALSE
2021-11-23,Ali Gátor,Ali Gator,86002978,RX38,36076719,"14,976,117","79,752,028","5,461,731","2,555,627","988,747","4,980,680","989,332","550,041,816","47,214","1,008,753",79752028.2,-0.200000002980232,FALSE
2021-11-23,Sheldecksss,Sheldecksss,96209643,RP38,36027554,"32,298,211","208,017,544","6,620,714","3,660,890","4,480,783","16,926,799","609,025","344,819,451","18,479","1,014,308",208017544.8,-0.800000011920929,FALSE
2021-11-23,SmileMorning,SmileMorning,66817290,RR38,36019581,"8,093,513","52,651,288","1,216,293","1,498,361","1,436,982","3,517,416","424,461","6,384,154,783","31,424","1,750,138",52651288.6,-0.600000001490116,FALSE
2021-11-23,DedZēd,DedZed,81744337,RR38,35941494,"2,221,510","17,819,989","305,359","297,519","152,020","1,277,644","188,968","275,610,776","22,498","991,914",17819989.8,-0.800000000745058,FALSE
2021-11-23,ヤ DarkHadi,ヤ DarkHadi,72502696,RR38,35920946,"29,315,075","158,325,635","15,110,957","536,064","366,414","11,326,714","1,974,926","736,204,508","33,669","1,346,100",158325635.4,-0.400000005960465,FALSE
2021-11-23,Eriegums,Eriegums,66408786,Rw38,35847951,"2,055,197","15,087,937","563,108","231,974","154,977","821,130","284,008","673,881,126","17,175","678,502",15087937.6,-0.599999999627471,FALSE
2021-11-23,ᴬMinnie,ᴬMinnie,86176618,Rw38,35787543,"3,154,955","33,487,438","197,901","52,611","84,934","2,338,728","480,781","751,913,015","46,226","817,579",33487438.2,-0.199999999254942,FALSE
2021-11-23,Flintチだ院,Flintチだ院,74919143,Rw38,35702251,"9,175,850","7,824,246","8,411,672","318,191","21,305","307,333","117,349","58,408,098","23,653","1,445,718",7824246.4,-0.400000000372529,FALSE
2021-11-23,ᴬbe happy bro,ᴬbe happy bro,22020212,RX38,35660426,"18,758,354","167,594,678","3,863,582","604,632","514,177","11,196,327","2,579,636","338,749,130","23,950","3,336,803",167594678.4,-0.400000005960465,FALSE
2021-11-23,Angelᵛˢ,Angelᵛs,80264477,Rt38,35660339,"4,444,680","40,976,322","350,774","303,308","175,308","3,270,748","344,542","1,031,135,758","56,953","592,196",40976322.8,-0.799999997019768,FALSE
2021-11-23,A죽음,A죽음,66226973,Rt38,35608239,"11,670,383","80,130,547","2,872,018","951,827","1,008,095","6,314,875","523,568","367,700,571","15,888","2,639,431",80130547.6,-0.599999994039536,FALSE
2021-11-23,D Waow,D Waow,76050609,Rt38,35495808,"19,909,303","170,574,273","1,513,707","2,466,812","1,609,837","12,748,038","1,570,909","902,337,125","33,429","1,224,480",170574273.4,-0.400000005960465,FALSE
2021-11-23,معصب المهاجرB,معصب المهاجرB,62770125,RX38,35461509,"10,733,623","57,806,027","368,218","3,066,523","4,327,752","2,513,427","457,703","851,213,543","14,046","1,938,531",57806027.6,-0.600000001490116,FALSE
2021-11-23,Dragon Paris,Dragon Paris,71406414,Rt38,35454050,"20,923,487","159,018,968","3,430,744","2,088,622","2,745,434","10,999,990","1,658,697","2,688,520,769","48,118","3,056,016",159018968.8,-0.800000011920929,FALSE
2021-11-23,Evangelion00,Evangelion00,76274398,F38s,35441207,"1,266,603","9,739,494","453,212","75,487","11,032","508,369","218,503","4,327,855,331","6,447","366,481",9739494.4,-0.400000000372529,FALSE
2021-11-23,Queen jail,Queen jail,69665867,RR38,35401402,"21,166,316","113,717,612","7,560,572","3,101,797","1,756,061","7,598,006","1,149,880","5,205,716,905","21,252","3,528,369",113717612.4,-0.400000005960465,FALSE
2021-11-23,Baio nishizawa,Baio nishizawa,61086085,Rt38,35351778,"10,764,527","81,536,571","1,595,017","2,273,365","1,180,932","4,235,715","1,479,498","543,760,985","47,199","1,775,186",81536571.4,-0.400000005960465,FALSE
2021-11-23,RichCheese,RichCheese,63636671,Rt38,35341619,"5,799,104","40,940,851","921,767","1,248,876","573,059","2,514,153","541,249","2,622,977,011","28,905","947,715",40940851.4,-0.399999998509884,FALSE
2021-11-23,Tôn Vủ,Ton Vu,67663968,Rw38,35300677,"4,305,005","28,235,002","817,352","666,936","959,160","1,433,012","428,545","764,222,196","14,367","1,436,467",28235002.4,-0.399999998509884,FALSE
2021-11-23,NjörD Farm,NjorD Farm,66144116,Rv38,35290640,"8,789,182","58,711,191","2,455,215","656,829","342,430","5,115,739","218,969","1,025,461,556","27,473","2,546,954",58711191,0,FALSE
2021-11-23,M3llow FAITH,M3llow FAITH,83201249,Ri38,35289922,"27,650,095","96,157,174","11,922,472","6,927,525","2,535,695","5,551,321","713,082","370,680,741","24,029","164,031",96157174.4,-0.400000005960465,FALSE
2021-11-23,ヤGetLost,ヤGetLost,84039013,RP38,35272830,"10,641,826","54,765,930","1,298,901","3,869,933","1,908,176","3,216,274","348,542","1,597,692,118","21,393","699,643",54765930.2,-0.200000002980232,FALSE
2021-11-23,Adragar ᶤᶺ,Adragar Iᶺ,83307848,RX38,35260140,"8,627,748","32,718,432","4,280,040","800,900","1,304,346","1,980,600","261,862","801,853,976","25,472","275,866",32718432,0,FALSE
2021-11-23,CANİK TR,CANIK TR,79444007,RX38,35233982,"3,852,524","26,301,373","304,855","914,961","910,655","1,367,320","354,733","1,467,903,389","11,474","517,203",26301373,0,FALSE
2021-11-23,Gunarboy,Gunarboy,66802116,RX38,35225232,"14,436,926","159,294,003","493,246","920,747","647,155","9,275,032","3,100,746","668,722,355","25,391","3,917,150",159294003.2,-0.199999988079071,FALSE
2021-11-23,乂T E F K A乂,乂T E F K A乂,81742039,RP38,35194487,"26,466,169","188,641,427","3,827,696","4,517,334","3,188,765","13,256,132","1,676,242","647,388,812","40,926","1,098,160",188641427.2,-0.199999988079071,FALSE
2021-11-23,Castle Black69,Castle Black69,68737021,]t38,35187756,"12,073,129","53,941,772","934,650","5,635,379","2,480,086","2,789,654","233,360","239,171,154","4,823","1,558,491",53941772,0,FALSE
2021-11-23,义Pillow义,义Pillow义,96569933,RK38,35155128,"18,841,953","130,381,663","3,170,215","2,576,332","1,348,749","11,573,318","173,339","629,137,075","29,136","500,163",130381663,0,FALSE
2021-11-23,Lord卩nus,Lord卩nus,78804129,RP38,35153377,"6,665,025","64,552,337","276,388","710,156","405,557","4,400,396","872,528","934,711,071","26,382","1,327,568",64552337.6,-0.600000001490116,FALSE
2021-11-23,Rexy Scarlet,Rexy Scarlet,19025454,RC38,35140510,"2,211,939","21,155,224","43,874","159,181","38,642","1,873,132","97,110","770,484,205","5,178","1,067,326",21155224.8,-0.800000000745058,FALSE
2021-11-23,ᴹʳ ŦǤØ,Mʳ TGO,88203498,RP38,35122314,"9,740,304","82,686,685","864,759","636,885","1,236,401","6,375,082","627,177","1,543,470,455","27,008","427,173",82686685.8,-0.799999997019768,FALSE
2021-11-23,phamduc711,phamduc711,75316554,Rt38,35098279,"13,965,199","25,825,127","11,378,765","261,883","271,277","1,912,498","140,776","3,194,716,509","17,435","1,866,237",25825127,0,FALSE
2021-11-23,Mini Marsh 02,Mini Marsh 02,1518877,RE38,35080665,"1,120,626","14,177,685",145,0,"4,004","816,790","299,687","2,686,530,725","6,624","1,190,002",14177685,0,FALSE
2021-11-23,iKingRagnar,iKingRagnar,31074420,RX38,35069733,"6,768,771","74,844,387","75,145","79,665","260,157","5,344,668","1,009,136","1,060,901,639","10,946","2,045,848",74844387,0,FALSE
2021-11-23,Mini Marsh 01,Mini Marsh 01,1519039,RE38,35068475,"2,719,911","31,355,002","5,640",0,"15,451","2,268,433","430,387","3,848,880,986","6,409","1,307,702",31355002,0,FALSE
2021-11-23,EVillord,EVillord,65935461,RX38,35066178,"53,583,077","328,447,672","5,752,901","10,619,801","14,941,190","19,909,097","2,360,088","2,622,088,056","36,659","3,963,766",328447672.2,-0.199999988079071,FALSE
2021-11-23,Pulcino PICCO,Pulcino PICCO,73495285,,35063310,"1,268,757","8,895,979","218,879","63,618","203,162","774,964","8,134","2,928,776,869","14,613","64,983",8895979.8,-0.800000000745058,FALSE
2021-11-23,Executioner V3,Executioner V3,22926716,Hp38,35052965,"519,774","6,603,448","23,073","39,975","30,716","212,418","213,592","6,515,432,691","4,899","2,568,724",6603448.6,-0.599999999627471,FALSE
2021-11-23,Sumitomo SH210,Sumitomo SH210,66337757,Rt38,35022590,"5,540,645","61,561,393","227,417","510,257","171,409","3,282,148","1,349,414","1,205,770,537","43,017","1,707,309",61561393.4,-0.399999998509884,FALSE
2021-11-23,Dukateway,Dukateway,75522322,F38S,35022467,"3,185,474","22,752,240","500,661","622,355","296,502","1,509,773","256,183","2,351,789,779","16,391","1,777,427",22752240.2,-0.199999999254942,FALSE
2021-11-23,Rifmoplet,Rifmoplet,70797559,Rt38,35009349,"10,517,176","91,318,157","1,274,549","691,029","567,800","7,226,597","757,201","819,584,653","20,163","501,894",91318157.8,-0.799999997019768,FALSE
2021-11-23,Crystål,Crystal,30844064,Hp38,35004043,"1,205,062","9,808,354","37,382","55,507","282,026","804,118","26,029","7,905,564,363","8,158","471,980",9808354.4,-0.400000000372529,FALSE
2021-11-23,Zãnøagã F7,Zanoaga F7,10918651,]t38,34992905,"2,844,777","14,798,888","1,495,241","69,166","28,422","1,079,114","172,834","6,218,996,130","11,672","824,308",14798888.2,-0.199999999254942,FALSE
2021-11-23,Jenderal Semut,Jenderal Semut,63389548,,34991657,"8,157,295","91,059,995","434,767","707,023","570,954","4,161,584","2,282,967","585,472,021","47,455","3,212,062",91059995.4,-0.400000005960465,FALSE
2021-11-23,KowC,KowC,70504681,Rt38,34978611,"10,845,997","32,973,710","6,801,820","1,172,275","352,279","2,253,278","266,345","7,012,384,284","38,556","2,740,731",32973710,0,FALSE
2021-11-23,Sugar๛ 0070,Sugar๛ 0070,77846662,Rt38,34962596,"21,439,715","172,617,097","4,292,846","1,056,874","848,405","13,858,064","1,383,526","5,700,826,708","56,099","3,050,967",172617097.2,-0.199999988079071,FALSE
2021-11-23,ᴷᴳ김사나,Kᴳ김사나,77683403,RX38,34948712,"4,973,420","25,437,087","1,266,906","1,455,646","418,356","1,605,125","227,387","1,821,777,813","26,032","908,478",25437087.2,-0.199999999254942,FALSE
2021-11-23,MrBANvn,MrBANvn,78823033,RP38,34938499,"4,565,210","37,412,229","122,965","592,095","645,809","3,046,661","157,680","570,749,545","19,584","1,001,528",37412229,0,FALSE
2021-11-23,RichCupcake,RichCupcake,66006431,F38i,34910523,"782,297","9,821,860","14,050","9,368","19,256","506,917","232,706","5,398,122,971","9,911","736,980",9821860,0,FALSE
2021-11-23,mini Hoolee,mini Hoolee,5551404,RB38,34874970,"3,564,222","41,533,652","1,163,021",119,0,"672,083","1,728,999","14,170,974,854","21,178","4,655,164",41533652.2,-0.200000002980232,FALSE
2021-11-23,shark vn,shark vn,77427239,Ri38,34867683,"3,859,276","21,326,422","412,651","859,772","1,057,562","1,529,172",119,"760,030,822","11,930","4,051,285",21326422.2,-0.199999999254942,FALSE
2021-11-23,Nebu ll,Nebu ll,39751049,Rt38,34862777,"9,608,685","76,080,407","1,069,769","1,512,410","1,242,071","4,781,535","1,002,900","1,993,929,494","10,602","4,113,773",76080407.8,-0.799999997019768,FALSE
2021-11-23,Mr Lonely Kaoz,Mr Lonely Kaoz,95678089,RP38,34760337,"18,208,130","157,472,281","1,307,577","1,553,302","1,935,818","12,186,777","1,224,656","211,711,375","42,470","640,661",157472281.4,-0.400000005960465,FALSE
2021-11-23,Tante Jin,Tante Jin,63495915,Rt38,34715982,"16,383,286","117,134,760","4,517,444","1,059,134","1,390,231","7,977,746","1,438,731","742,174,826","46,779","4,223,247",117134760.8,-0.799999997019768,FALSE
2021-11-23,UmayKhan,UmayKhan,84881332,RK38,34678777,"19,355,617","112,325,261","6,516,159","2,154,223","1,722,151","7,943,670","1,019,414","35,308,000","34,190","2,305,165",112325261.8,-0.799999997019768,FALSE
2021-11-23,M WARSONGᴿᴬ,M WARSONGRᴬ,67465056,,34647984,"2,997,713","33,642,635","86,137","34,072","38,831","2,337,152","501,521","3,982,403,481","15,189","1,975,042",33642635.4,-0.399999998509884,FALSE
2021-11-23,RussDaRabbit VS,RussDaRabbit VS,80867484,Rt38,34627627,0,"8,200,920","80,533","126,236","82,198","711,735","24,310","275,696,226","16,814","299,549",8200920.6,-0.599999999627471,FALSE
2021-11-23,NAIF EVIL,NAIF EVIL,85880212,RK38,34465825,"20,385,951","147,967,138","2,559,644","3,776,026","1,976,297","10,948,171","1,125,813","816,810,319","13,986","1,300,829",147967138.8,-0.800000011920929,FALSE
2021-11-23,August ᴰᴷ,August DK,69972191,Rt38,34449320,"10,637,601","100,824,594","718,974","516,006","561,477","7,942,000","899,144","696,963,559","33,252","2,362,023",100824594.8,-0.799999997019768,FALSE
2021-11-23,Chipi2021,Chipi2021,84863879,Ri38,34440297,"17,309,368","76,392,985","7,584,116","1,925,226","2,131,285","5,087,425","581,316","1,239,552,470","27,829","1,429,698",76392985.2,-0.200000002980232,FALSE
2021-11-23,SooKeᶤᶺ,SooKeIᶺ,83311677,RX38,34417500,"26,690,286","25,348,663","24,418,549","237,036","262,813","1,649,813","122,075","295,985,730","30,194","361,345",25348663.8,-0.800000000745058,FALSE
2021-11-23,xM3llow KiNg,xM3llow KiNg,20619443,Rg38,34407281,"95,169","1,633,224",1,0,86,"26,876","68,206","2,606,900,795","6,550","821,558",1633224.2,-0.199999999953434,FALSE
2021-11-23,Lan Thương,Lan Thuong,88367615,RK38,34386021,"34,911,771","179,003,921","8,141,455","2,941,965","12,659,915","10,251,668","916,768","1,983,744,302","54,387","2,104,330",179003921,0,FALSE
2021-11-23,Lil Flamma,Lil Flamma,64576781,[{Hp38]Humble plebeians,34348019,"11,444","91,399","2,595",0,0,"8,610",239,"5,216,890,125","4,400",0,91399,0,FALSE
2021-11-23,BigLoai,BigLoai,69220396,RX38,34326870,"25,060,431","68,212,878","18,283,354","303,153","817,448","5,244,941","411,535","215,015,653","16,120","2,899,961",68212878.8,-0.799999997019768,FALSE
2021-11-23,Ranger 61,Ranger 61,24899358,Hp38,34214367,"1,597,785","18,615,320",72,"99,617","358,548","580,908","558,640","8,826,120,681","14,492","644,355",18615320.4,-0.399999998509884,FALSE
2021-11-23,ツĀV㋛ŤĀŔ,ツAV㋛TAR,66765325,RP38,34175343,"4,796,220","51,780,209","327,878","148,893","78,527","3,371,570","869,352","1,061,068,110","11,969","1,324,941",51780209.6,-0.600000001490116,FALSE
2021-11-23,Jöss īī,Joss ii,87426831,RK38,34168309,"5,862,689","51,581,419","686,328","453,504","482,704","3,619,673","620,480","11,412,500","54,084","780,204",51581419.6,-0.600000001490116,FALSE
2021-11-23,Bebalu Bjg,Bebalu Bjg,73393192,Rw38,34145067,"4,474,332","43,530,953","174,128","382,990","209,602","3,226,050","481,562","811,380,298","62,208","1,918,552",43530953.6,-0.600000001490116,FALSE
2021-11-23,ᴾᴿᴼシ F1,ᴾRᴼシ F1,79837494,RX38,33986598,"9,674,580","59,553,702","2,040,041","1,351,584","1,803,394","4,036,227","443,334","1,491,329,137","23,179","1,342,724",59553702.2,-0.200000002980232,FALSE
2021-11-23,ʷʷ Hoshi,ʷʷ Hoshi,70654401,Ri38,33894508,"8,916,834","81,574,861","744,745","1,316,921","745,755","4,637,921","1,471,492","495,503,498","39,542","2,579,864",81574861,0,FALSE
2021-11-23,Lady Leee,Lady Leee,66284657,Rt38,33873255,"6,455,080","48,485,852","1,143,232","791,547","584,303","3,438,306","497,692","1,161,790,123","37,340","2,299,296",48485852.4,-0.399999998509884,FALSE
2021-11-23,Princeツ,Princeツ,85918614,RX38,33864342,"17,770,635","76,744,873","10,178,968","709,914","610,723","5,457,424","813,606","785,675,648","42,762","784,177",76744873.6,-0.599999994039536,FALSE
2021-11-23,ᴾᵁ Dreams,ᴾᵁ Dreams,83563824,Ri38,33773132,"17,340,656","91,181,474","8,885,101","795,125","240,101","6,155,278","1,265,051","4,787,076,346","31,825","1,081,373",91181474.2,-0.200000002980232,FALSE
2021-11-23,Death Z7o55,Death Z7o55,69584739,RA38,33767191,"34,783,276","288,235,967","4,265,186","4,271,543","3,629,856","18,801,340","3,815,351","1,259,603,442","24,433","3,253,373",288235967.2,-0.199999988079071,FALSE
2021-11-23,oDVHo F3,oDVHo F3,63498244,vk38,33752389,"1,573,900","10,090,417","179,769","493,207","139,115","672,459","89,350","2,382,271,019","12,281","2,114,934",10090417.8,-0.800000000745058,FALSE
2021-11-23,火 Z E Y Z,火 Z E Y Z,71841266,RR38,33752019,"12,936,041","102,543,008","1,482,680","1,425,107","2,227,352","6,553,119","1,247,783","903,406,572","24,273","1,739,158",102543008,0,FALSE
2021-11-23,Arif Rh01,Arif Rh01,61924943,Ri38,33743724,"14,577,690","52,936,491","10,340,339","202,373","212,857","2,683,017","1,139,104","380,625,813","14,958","2,345,599",52936491.8,-0.799999997019768,FALSE
2021-11-23,BloodhounderSpy,BloodhounderSpy,29028720,RX38,33704632,"3,156,174","26,595,499","369,095","303,819","252,708","1,970,783","259,769","359,829,048","6,462","2,808,233",26595499,0,FALSE
2021-11-23,Fatima Azahra,Fatima Azahra,78593770,Rw38,33699551,"4,984,385","24,398,893","926,279","2,139,388","293,393","1,374,521","250,804","9,079,041","27,166","692,927",24398893.8,-0.800000000745058,FALSE
2021-11-23,Trøøpër LKW,Trooper LKW,96215472,RR38,33693578,"7,297,159","45,155,226","2,077,963","622,833","892,647","3,415,094","288,622","19,420,622","56,126","116,958",45155226.6,-0.600000001490116,FALSE
